Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6SOW00D512E008X00CE-ND,SRMX6SOW00D512E008X00CE,SolidRun LTD,SBC PRO CARRIER SOLO REV. 1.5,0,0,"99.20000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6","1GHz","1","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","-","512MB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008B00CH-ND,SRMX6SOW00D512E008B00CH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"99.52800","0","60","-","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2G/512MB","uSD","HDMI, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PSR05E04BWTE-ND,EDM1IMX6PSR05E04BWTE,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"99.56000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04TE-ND,EDM1IMX6PUR10E04TE,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"99.56000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6U10R1GBSDBWTE-ND,PICOIMX6U10R1GBSDBWTE,TechNexion,PICO SOM NXP I.MX6 DUALLITE 1GHZ,0,0,"100.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04-ND,EDM1IMX6PUR10E04,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"102.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6U10R1GBNI4GBWTE-ND,PICOIMX6U10R1GBNI4GBWTE,TechNexion,PICO SOM NXP I.MX6 DUALLITE 1GHZ,0,0,"103.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PSR05E04BW-ND,EDM1IMX6PSR05E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"105.40000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04-ND,EDM1IMX6PDR10E04,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"106.11000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://github.com/Arduinolibrary/DFRobot_Mixtile_LOFT-Q/raw/master/English%20LOFT-Q%20Product%20Introduction.pdf,-,DFR0354-ND,DFR0354,DFRobot,MIXTILE LOFT-Q (A31 QUAD-CORE PR,0,0,"107.31000","0","1","-","-","Active","ARM® Cortex®-A7","-","4","-","-","-","-","I²C, SPI, LCD, MIPI, DSI, RGB/LVDS, CSI, MIPI CSI, SDC, CTP, RTP, SPDIF-OUT, SPDIF-IN","2GB/2GB","eMMC/SD/SATA","HDMI","1Gbps","USB 2.0 (4)","-","-","-","-","-20°C ~ 70°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BBTE-ND,EDM1IMX6PUR10E04BBTE,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"107.42000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDBW-ND,PICOIMX6Q10R1GBSDBW,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"107.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.technexion.org/images/datasheets/picoimx6popsd.pdf,-,PICOIMX6QPOPR10SD-ND,PICOIMX6QPOPR10SD,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"108.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,1668-SRM6828S32D02GE000V21I0-ND,SRM6828S32D02GE000V21I0,SolidRun LTD,MODULE SOM DDR A388,0,0,"109.00000","0","60","-","MicroSoM A388","Active","ARMADA A388, ARM® Cortex®-A9 Dual","1.3GHz","2","-","-","1.97"" x 1.38"" (50mm x 35mm)","-","SATA, PCIe","2GB/-","SDIO, SPI","-","10/100/1000Mbps (3)","USB 2.0 (3), USB 3.0 (2)","-","-","-","No","-40°C ~ 85°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GBW-ND,PICOIMX6Q10R1GBNI4GBW,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"111.25000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BB-ND,EDM1IMX6PUR10E04BB,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"111.60000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6SOWT1D512E008X00CE-ND,SRMX6SOWT1D512E008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"111.60000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6","1GHz","4","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","512MB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DLW00D01GE008X00CE-ND,SRMX6DLW00D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER DUAL LT REV. 1.5,0,0,"111.60000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","-","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i2ex.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM0.jpg,SRMX6DUW00D01GE000V15I0-ND,SRMX6DUW00D01GE000V15I0,SolidRun LTD,SOM DUAL INDUST TEMP 1GB 1GHZ,0,0,"112.60800","0","60","-","MicroSoM i2eX","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","1GB/1GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","-40°C ~ 85°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04TI-ND,EDM1IMX6PUR10E04TI,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"112.66000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,EDM2CFIMX6S10R512NI4GL2C-ND,EDM2CFIMX6S10R512NI4GL2C,TechNexion,MOD EDM COMPACT TYPE2 I.MX6 SGL,0,0,"112.80000","0","10","-","EDM2","Not For New Designs","ARM® Cortex®-A9, i.MX6Solo","1.0GHz","1","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","512MB/512MB","SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOWT1D512E008B00CH-ND,SRMX6SOWT1D512E008B00CH,SolidRun LTD,SBC BASE CARRIER WIFI/BT SOLO,0,0,"113.71200","0","60","-","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2G/512MB","uSD","HDMI, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BB-ND,EDM1IMX6PDR10E04BB,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"113.97000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008P00CH-ND,SRMX6SOW00D512E008P00CH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"114.85000","0","1","-","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00CH-ND,SRMX6SOW00D512E008G00CH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"114.85000","0","1","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
-,-,PICOIMX6QPOPR10E04-ND,PICOIMX6QPOPR10E04,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"115.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BWTE-ND,EDM1IMX6PUR10E04BWTE,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"115.28000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BW-ND,EDM1IMX6PUR10E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"115.44000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDTE-ND,PICOIMX6Q10R1GBSDTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"116.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,EDM1CFIMX6S10R512NI4GL2C-ND,EDM1CFIMX6S10R512NI4GL2C,TechNexion,MOD EDM COMPACT TYPE1 I.MX6 SGL,0,0,"118.40000","0","1","-","EDM1","Active","ARM® Cortex®-A9, i.MX6Solo","1.0GHz","1","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","512MB/512MB","SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DLWT1D01GE008X00CE-ND,SRMX6DLWT1D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"118.40000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DUW00D01GE008X00CE-ND,SRMX6DUW00D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER DUAL REV. 1.5,0,0,"118.40000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","-","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/SIMB-M22/Product%20-%20Datasheet/SIMB-M22_DS(03.06.14)20140312111815.pdf,-,SIMB-M22-2G2S0A1E-ND,SIMB-M22-2G2S0A1E,Advantech Corp,CIRCUIT MODULE AMD T40R MINI-IT,0,0,"119.00000","0","1","-","-","Active","AMD G-Series T40R","1.0GHz","1","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","4GB/0GB","SATA 3.0 (5)","DD, eDP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (8)","4","8","-","Yes","0°C ~ 50°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00EH-ND,SRMX6SOW00D512E008G00EH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"119.23200","0","60","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GTE-ND,PICOIMX6Q10R1GBNI4GTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"120.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,1668-SRM6828S32D02GE008V21I0-ND,SRM6828S32D02GE008V21I0,SolidRun LTD,MODULE SOM DDR A388,0,0,"121.00000","0","60","-","MicroSoM A388","Active","ARMADA A388, ARM® Cortex®-A9 Dual","1.3GHz","2","-","-","1.97"" x 1.38"" (50mm x 35mm)","-","SATA, PCIe","2GB/8GB","eMMC, SDIO, SPI","-","10/100/1000Mbps (3)","USB 2.0 (3), USB 3.0 (2)","-","-","-","No","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00IH-ND,SRMX6SOW00D512E008G00IH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"121.44000","0","60","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BW-ND,EDM1IMX6PDR10E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"121.83000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDTI-ND,PICOIMX6Q10R1GBSDTI,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"122.50000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008B00CH-ND,SRMX6DLW00D01GE008B00CH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"122.54400","0","60","-","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
http://downloadt.advantech.com/download/downloadlit.aspx?LIT_ID=9e3f6c42-a3fc-452a-b76b-cc280bd7893b,-,ROM-3310CS-MCA1E-ND,ROM-3310CS-MCA1E,Advantech Corp,TI AM3352 1.0GHZ,0,0,"123.69000","0","1","-","-","Active","TI Sitara Cortex A8 AM3352","1.0GHz","1","2.11W","Heat Sink","2.7"" x 2.7"" (68mm x 68mm)","RTX 2.0","-","512MB/0MB","-","TTL","10/100/1000Mbps","USB 2.0 (2)","-","10","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/SIMB-M02/Product%20-%20Datasheet/SIMB-M02_DS(03.06.14)20140312111146.pdf,-,SIMB-M02-D2500A1E-ND,SIMB-M02-D2500A1E,Advantech Corp,CIRCUIT MODULE INTEL ATOM CEDAR,0,0,"126.00000","0","1","-","-","Active","Atom D2550","1.86GHz","2","-","Fan","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","4GB/0GB","SATA 2.0 (2)","DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (7)","6","8","-","Yes","0°C ~ 50°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GTI-ND,PICOIMX6Q10R1GBNI4GTI,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"126.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.technexion.org/images/datasheets/picoimx6popsd.pdf,-,PICOIMX6QPOPR10SDBW-ND,PICOIMX6QPOPR10SDBW,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"127.50000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BBTE-ND,EDM1IMX6PDR10E04BBTE,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"129.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DUWT1D01GE008X00CE-ND,SRMX6DUWT1D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"130.24000","0","1","-","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDBWTE-ND,PICOIMX6Q10R1GBSDBWTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"131.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00AH-ND,SRMX6SOW00D512E008G00AH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"131.37600","0","60","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/SIMB-M02/Product%20-%20Datasheet/SIMB-M02_DS(03.06.14)20140312111146.pdf,-,SIMB-M02-N2600A1E-ND,SIMB-M02-N2600A1E,Advantech Corp,CIRCUIT MODULE INTEL ATOM CEDAR,0,0,"132.00000","0","1","-","-","Active","Atom N2600","1.6GHz","2","-","Fan","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","2GB/0GB","SATA 2.0 (2)","DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (7)","6","8","-","Yes","0°C ~ 50°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOW00D512E008E00CH-ND,SRMX6SOW00D512E008E00CH,SolidRun LTD,SBC EDGE CARRIER SOLO IMX6,0,0,"132.61000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i2ex.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM0.jpg,SRMX6DUW00D01GE000V15A0-ND,SRMX6DUW00D01GE000V15A0,SolidRun LTD,SOM DUAL AUTO TEMP 1GB 1GHZ,0,0,"133.00000","0","60","-","MicroSoM i2eX","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","1GB/1GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","-40°C ~ 105°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOW00D512E008E00IH-ND,SRMX6SOW00D512E008E00IH,SolidRun LTD,SBC EDGE CARRIER SOLO IMX6,0,0,"133.00000","0","60","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
-,-,PICOIMX6QPOPR10E04BW-ND,PICOIMX6QPOPR10E04BW,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"133.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOWT1D512E008P00CH-ND,SRMX6SOWT1D512E008P00CH,SolidRun LTD,SBC PRO CARRIER WIFI/BT SOLO,0,0,"133.79000","0","1","-","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
-,-,EDM2CFIMX6U10R1GBNI4GL2C-ND,EDM2CFIMX6U10R1GBNI4GL2C,TechNexion,MOD EDM COMPACT TYPE2 I.MX6 DUAL,0,0,"133.95000","0","10","-","EDM2","Not For New Designs","ARM® Cortex®-A9, i.MX6DualLite","1.0GHz","2","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","1GB/1GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLWT1D01GE008B00CH-ND,SRMX6DLWT1D01GE008B00CH,SolidRun LTD,SBC BASE CARRIER WIFI/BT DUAL LT,0,0,"134.06400","0","60","-","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
